activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,ChangeEvent,Opportunity,False,False,False,False,False,False,False,False,False,False,,Opportunity Change Event,Opportunity Change Event,False,False,False,OpportunityChangeEvent,False,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OpportunityChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/OpportunityChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/OpportunityChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/OpportunityChangeEvent')])"
False,,,True,False,False,False,True,False,False,False,False,False,00J,Opportunity: Competitor,Opportunity: Competitor,False,False,False,OpportunityCompetitor,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OpportunityCompetitor/{ID}'), ('describe', '/services/data/v57.0/sobjects/OpportunityCompetitor/describe'), ('sobject', '/services/data/v57.0/sobjects/OpportunityCompetitor')])"
False,,,True,False,False,False,True,False,False,False,False,False,00K,Opportunity Contact Role,Opportunity Contact Role,True,False,False,OpportunityContactRole,True,True,True,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/OpportunityContactRole/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/OpportunityContactRole/{ID}'), ('describe', '/services/data/v57.0/sobjects/OpportunityContactRole/describe'), ('quickActions', '/services/data/v57.0/sobjects/OpportunityContactRole/quickActions'), ('layouts', '/services/data/v57.0/sobjects/OpportunityContactRole/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/OpportunityContactRole')])"
False,ChangeEvent,OpportunityContactRole,False,False,False,False,False,False,False,False,False,False,,Opportunity Contact Role Change Event,Opportunity Contact Role Change Event,False,False,False,OpportunityContactRoleChangeEvent,False,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OpportunityContactRoleChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/OpportunityContactRoleChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/OpportunityContactRoleChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/OpportunityContactRoleChangeEvent')])"
False,History,Opportunity,False,False,False,False,False,False,False,False,False,False,,Opportunity Field History,Opportunity Field History,False,False,False,OpportunityFieldHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OpportunityFieldHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/OpportunityFieldHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/OpportunityFieldHistory')])"
False,,,False,False,False,False,False,False,False,False,False,False,008,Opportunity History,Opportunity History,False,False,False,OpportunityHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OpportunityHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/OpportunityHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/OpportunityHistory')])"
False,,,True,False,False,False,True,False,False,False,False,False,00k,Opportunity Product,Opportunity Product,True,False,True,OpportunityLineItem,True,True,True,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/OpportunityLineItem/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/OpportunityLineItem/{ID}'), ('describe', '/services/data/v57.0/sobjects/OpportunityLineItem/describe'), ('layouts', '/services/data/v57.0/sobjects/OpportunityLineItem/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/OpportunityLineItem')])"
False,,,True,False,False,False,True,False,False,False,False,False,00I,Opportunity Partner,Opportunity Partner,True,False,False,OpportunityPartner,True,False,True,False,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/OpportunityPartner/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/OpportunityPartner/{ID}'), ('describe', '/services/data/v57.0/sobjects/OpportunityPartner/describe'), ('layouts', '/services/data/v57.0/sobjects/OpportunityPartner/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/OpportunityPartner')])"
False,Share,Opportunity,True,False,False,False,True,False,False,False,False,False,00t,Opportunity Share,Opportunity Share,False,False,False,OpportunityShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OpportunityShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/OpportunityShare/describe'), ('sobject', '/services/data/v57.0/sobjects/OpportunityShare')])"
False,,,False,False,False,False,False,False,False,False,False,False,01J,Opportunity Stage,Opportunity Stage,False,False,False,OpportunityStage,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OpportunityStage/{ID}'), ('describe', '/services/data/v57.0/sobjects/OpportunityStage/describe'), ('sobject', '/services/data/v57.0/sobjects/OpportunityStage')])"
False,Tag,Opportunity,True,False,False,False,True,False,False,False,False,False,,Opportunity Tag,Opportunity Tag,False,False,False,OpportunityTag,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OpportunityTag/{ID}'), ('describe', '/services/data/v57.0/sobjects/OpportunityTag/describe'), ('sobject', '/services/data/v57.0/sobjects/OpportunityTag')])"
False,,,False,False,False,False,False,False,False,False,False,False,0OL,Org Lifecycle Notification,Org Lifecycle Notification,False,False,False,OrgLifecycleNotification,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OrgLifecycleNotification/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/OrgLifecycleNotification/eventSchema'), ('describe', '/services/data/v57.0/sobjects/OrgLifecycleNotification/describe'), ('sobject', '/services/data/v57.0/sobjects/OrgLifecycleNotification')])"
False,,,True,False,False,False,False,False,False,False,False,False,3v1,Org Metric,Org Metrics,False,False,False,OrgMetric,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OrgMetric/{ID}'), ('describe', '/services/data/v57.0/sobjects/OrgMetric/describe'), ('sobject', '/services/data/v57.0/sobjects/OrgMetric')])"
False,,,True,False,False,False,False,False,False,False,False,False,9aM,Org Metric Scan Result,Org Metric Scan Results,False,False,False,OrgMetricScanResult,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OrgMetricScanResult/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/OrgMetricScanResult/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/OrgMetricScanResult/describe'), ('sobject', '/services/data/v57.0/sobjects/OrgMetricScanResult')])"
False,,,True,False,False,False,False,False,False,False,False,False,6mX,Org Metric Scan Summary,Org Metric Scan Summaries,False,False,False,OrgMetricScanSummary,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OrgMetricScanSummary/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/OrgMetricScanSummary/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/OrgMetricScanSummary/describe'), ('sobject', '/services/data/v57.0/sobjects/OrgMetricScanSummary')])"
False,,,True,False,False,False,True,False,False,False,False,False,0D2,Organization-wide From Email Address,Organization-wide From Email Addresses,False,False,False,OrgWideEmailAddress,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OrgWideEmailAddress/{ID}'), ('describe', '/services/data/v57.0/sobjects/OrgWideEmailAddress/describe'), ('sobject', '/services/data/v57.0/sobjects/OrgWideEmailAddress')])"
False,,,False,False,False,False,False,False,False,False,False,False,00D,Organization,Organizations,False,False,False,Organization,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Organization/{ID}'), ('describe', '/services/data/v57.0/sobjects/Organization/describe'), ('sobject', '/services/data/v57.0/sobjects/Organization')])"
False,,,True,False,False,False,False,False,False,False,False,False,0Q1,Outgoing Email,Outgoing Emails,False,False,False,OutgoingEmail,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OutgoingEmail/{ID}'), ('describe', '/services/data/v57.0/sobjects/OutgoingEmail/describe'), ('sobject', '/services/data/v57.0/sobjects/OutgoingEmail')])"
False,,,True,False,False,False,False,False,False,False,False,False,0Q3,Outgoing Email Relation,Outgoing Email Relations,False,False,False,OutgoingEmailRelation,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OutgoingEmailRelation/{ID}'), ('describe', '/services/data/v57.0/sobjects/OutgoingEmailRelation/describe'), ('sobject', '/services/data/v57.0/sobjects/OutgoingEmailRelation')])"
False,,,False,False,False,False,False,False,False,False,False,False,,User Owned File,User Owned File,False,False,False,OwnedContentDocument,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OwnedContentDocument/{ID}'), ('describe', '/services/data/v57.0/sobjects/OwnedContentDocument/describe'), ('sobject', '/services/data/v57.0/sobjects/OwnedContentDocument')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Cy,Change Owner Option Info,Change Owner Options Info,False,False,False,OwnerChangeOptionInfo,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/OwnerChangeOptionInfo/{ID}'), ('describe', '/services/data/v57.0/sobjects/OwnerChangeOptionInfo/describe'), ('sobject', '/services/data/v57.0/sobjects/OwnerChangeOptionInfo')])"
False,,,False,False,False,False,False,False,False,False,False,False,050,Package License,Package License,False,False,False,PackageLicense,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PackageLicense/{ID}'), ('describe', '/services/data/v57.0/sobjects/PackageLicense/describe'), ('sobject', '/services/data/v57.0/sobjects/PackageLicense')])"
False,,,True,False,False,False,True,False,False,False,False,False,00I,Partner,Partner,False,False,False,Partner,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Partner/{ID}'), ('describe', '/services/data/v57.0/sobjects/Partner/describe'), ('sobject', '/services/data/v57.0/sobjects/Partner')])"
False,,,False,False,False,False,False,False,False,False,False,False,,Partner Role Value,Partner Role Value,False,False,False,PartnerRole,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PartnerRole/{ID}'), ('describe', '/services/data/v57.0/sobjects/PartnerRole/describe'), ('sobject', '/services/data/v57.0/sobjects/PartnerRole')])"
False,,,True,False,False,False,True,False,False,False,False,False,0g8,Party Consent,Party Consents,True,False,True,PartyConsent,True,True,True,True,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/PartyConsent/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/PartyConsent/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/PartyConsent/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/PartyConsent/describe'), ('quickActions', '/services/data/v57.0/sobjects/PartyConsent/quickActions'), ('layouts', '/services/data/v57.0/sobjects/PartyConsent/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/PartyConsent')])"
False,ChangeEvent,PartyConsent,False,False,False,False,False,False,False,False,False,False,,Party Consent Change Event,Party Consent Change Event,False,False,False,PartyConsentChangeEvent,False,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PartyConsentChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/PartyConsentChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/PartyConsentChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/PartyConsentChangeEvent')])"
False,History,PartyConsent,False,False,False,False,False,False,False,False,False,False,,Party Consent  History,Party Consent  History,False,False,False,PartyConsentHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PartyConsentHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/PartyConsentHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/PartyConsentHistory')])"
False,Share,PartyConsent,True,False,False,False,True,False,False,False,False,False,,Party Consent Share,Party Consent Share,False,False,False,PartyConsentShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PartyConsentShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/PartyConsentShare/describe'), ('sobject', '/services/data/v57.0/sobjects/PartyConsentShare')])"
False,,,False,False,False,False,False,False,False,False,False,False,026,Period,Period,False,False,False,Period,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Period/{ID}'), ('describe', '/services/data/v57.0/sobjects/Period/describe'), ('sobject', '/services/data/v57.0/sobjects/Period')])"
False,,,True,False,False,False,True,False,False,False,False,False,0PS,Permission Set,Permission Sets,False,False,True,PermissionSet,True,False,True,True,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PermissionSet/{ID}'), ('describe', '/services/data/v57.0/sobjects/PermissionSet/describe'), ('sobject', '/services/data/v57.0/sobjects/PermissionSet')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Pa,Permission Set Assignment,Permission Set Assignments,False,False,False,PermissionSetAssignment,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PermissionSetAssignment/{ID}'), ('describe', '/services/data/v57.0/sobjects/PermissionSetAssignment/describe'), ('sobject', '/services/data/v57.0/sobjects/PermissionSetAssignment')])"
False,,,True,False,False,False,True,False,False,False,False,False,0PG,Permission Set Group,Permission Set Groups,False,False,True,PermissionSetGroup,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PermissionSetGroup/{ID}'), ('describe', '/services/data/v57.0/sobjects/PermissionSetGroup/describe'), ('sobject', '/services/data/v57.0/sobjects/PermissionSetGroup')])"
False,,,True,False,False,False,True,False,False,False,False,False,0PM,Permission Set Group Component,Permission Set Group Components,False,False,False,PermissionSetGroupComponent,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PermissionSetGroupComponent/{ID}'), ('describe', '/services/data/v57.0/sobjects/PermissionSetGroupComponent/describe'), ('sobject', '/services/data/v57.0/sobjects/PermissionSetGroupComponent')])"
False,,,False,False,False,False,False,False,False,False,False,False,0PL,Permission Set License,Permission Set Licenses,True,False,False,PermissionSetLicense,True,False,True,False,False,False,False,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/PermissionSetLicense/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/PermissionSetLicense/{ID}'), ('describe', '/services/data/v57.0/sobjects/PermissionSetLicense/describe'), ('layouts', '/services/data/v57.0/sobjects/PermissionSetLicense/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/PermissionSetLicense')])"
False,,,True,False,False,False,True,False,False,False,False,False,2LA,Permission Set License Assignment,Permission Set License Assignments,False,False,False,PermissionSetLicenseAssign,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PermissionSetLicenseAssign/{ID}'), ('describe', '/services/data/v57.0/sobjects/PermissionSetLicenseAssign/describe'), ('sobject', '/services/data/v57.0/sobjects/PermissionSetLicenseAssign')])"
False,,,True,False,False,False,True,False,False,False,False,False,01P,Permission Set Tab Setting,Permission Set Tab Setting,False,False,False,PermissionSetTabSetting,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PermissionSetTabSetting/{ID}'), ('describe', '/services/data/v57.0/sobjects/PermissionSetTabSetting/describe'), ('sobject', '/services/data/v57.0/sobjects/PermissionSetTabSetting')])"
False,,,False,False,False,False,False,False,False,False,False,False,4pv,Picklist Value Info,Picklist Value Info,False,False,False,PicklistValueInfo,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PicklistValueInfo/{ID}'), ('describe', '/services/data/v57.0/sobjects/PicklistValueInfo/describe'), ('sobject', '/services/data/v57.0/sobjects/PicklistValueInfo')])"
False,,,False,False,False,False,False,False,False,False,False,False,0JV,Platform Action,Platform Actions,False,False,False,PlatformAction,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PlatformAction/{ID}'), ('describe', '/services/data/v57.0/sobjects/PlatformAction/describe'), ('sobject', '/services/data/v57.0/sobjects/PlatformAction')])"
False,,,False,False,False,False,False,False,False,False,False,False,8Kk,Platform Event Usage Metric,Platform Event Usage Metrics,False,False,False,PlatformEventUsageMetric,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PlatformEventUsageMetric/{ID}'), ('describe', '/services/data/v57.0/sobjects/PlatformEventUsageMetric/describe'), ('sobject', '/services/data/v57.0/sobjects/PlatformEventUsageMetric')])"
False,,,True,False,False,False,True,False,False,False,False,False,01s,Price Book,Price Books,True,False,True,Pricebook2,True,True,True,True,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Pricebook2/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Pricebook2/{ID}'), ('describe', '/services/data/v57.0/sobjects/Pricebook2/describe'), ('layouts', '/services/data/v57.0/sobjects/Pricebook2/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Pricebook2')])"
False,ChangeEvent,Pricebook2,False,False,False,False,False,False,False,False,False,False,,Price Book Change Event,Price Book Change Event,False,False,False,Pricebook2ChangeEvent,False,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Pricebook2ChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/Pricebook2ChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/Pricebook2ChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/Pricebook2ChangeEvent')])"
False,History,Pricebook2,False,False,False,False,False,False,False,False,False,False,,Price Book History,Price Book History,False,False,False,Pricebook2History,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Pricebook2History/{ID}'), ('describe', '/services/data/v57.0/sobjects/Pricebook2History/describe'), ('sobject', '/services/data/v57.0/sobjects/Pricebook2History')])"
False,,,True,False,False,False,True,False,False,False,False,False,01u,Price Book Entry,Price Book Entries,True,False,True,PricebookEntry,True,True,True,False,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/PricebookEntry/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/PricebookEntry/{ID}'), ('describe', '/services/data/v57.0/sobjects/PricebookEntry/describe'), ('layouts', '/services/data/v57.0/sobjects/PricebookEntry/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/PricebookEntry')])"
False,ChangeEvent,PricebookEntry,False,False,False,False,False,False,False,False,False,False,,Price Book Entry Change Event,Price Book Entry Change Event,False,False,False,PricebookEntryChangeEvent,False,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PricebookEntryChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/PricebookEntryChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/PricebookEntryChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/PricebookEntryChangeEvent')])"
False,History,PricebookEntry,False,False,False,False,False,False,False,False,False,False,,Price Book Entry History,Price Book Entry History,False,False,False,PricebookEntryHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PricebookEntryHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/PricebookEntryHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/PricebookEntryHistory')])"
False,,,False,False,False,False,False,False,False,False,False,False,04a,Process Definition,Process Definition,False,False,True,ProcessDefinition,True,False,True,True,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ProcessDefinition/{ID}'), ('describe', '/services/data/v57.0/sobjects/ProcessDefinition/describe'), ('sobject', '/services/data/v57.0/sobjects/ProcessDefinition')])"
False,,,False,False,False,False,False,False,False,False,False,False,11Q,Process Flow Migration,Process Flow Migration Objects,False,False,False,ProcessFlowMigration,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ProcessFlowMigration/{ID}'), ('describe', '/services/data/v57.0/sobjects/ProcessFlowMigration/describe'), ('sobject', '/services/data/v57.0/sobjects/ProcessFlowMigration')])"
False,,,False,False,False,False,False,False,False,False,False,False,04g,Process Instance,Process Instance,False,False,False,ProcessInstance,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ProcessInstance/{ID}'), ('describe', '/services/data/v57.0/sobjects/ProcessInstance/describe'), ('sobject', '/services/data/v57.0/sobjects/ProcessInstance')])"
False,,,False,False,False,False,False,False,False,False,False,False,,Process Instance History,Process Instance History,False,False,False,ProcessInstanceHistory,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ProcessInstanceHistory/{ID}'), ('describe', '/services/data/v57.0/sobjects/ProcessInstanceHistory/describe'), ('sobject', '/services/data/v57.0/sobjects/ProcessInstanceHistory')])"
False,,,False,False,False,False,False,False,False,False,False,False,0OO,Process Instance Node,Process Instance Node,False,False,False,ProcessInstanceNode,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ProcessInstanceNode/{ID}'), ('describe', '/services/data/v57.0/sobjects/ProcessInstanceNode/describe'), ('sobject', '/services/data/v57.0/sobjects/ProcessInstanceNode')])"
False,,,False,False,False,False,False,False,False,False,False,False,04h,Process Instance Step,Process Instance Step,False,False,False,ProcessInstanceStep,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ProcessInstanceStep/{ID}'), ('describe', '/services/data/v57.0/sobjects/ProcessInstanceStep/describe'), ('sobject', '/services/data/v57.0/sobjects/ProcessInstanceStep')])"
False,,,False,False,False,False,True,False,False,False,False,False,04i,Approval Request,Approval Requests,False,False,False,ProcessInstanceWorkitem,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ProcessInstanceWorkitem/{ID}'), ('describe', '/services/data/v57.0/sobjects/ProcessInstanceWorkitem/describe'), ('sobject', '/services/data/v57.0/sobjects/ProcessInstanceWorkitem')])"
False,,,False,False,False,False,False,False,False,False,False,False,04b,Process Node,Process Node,False,False,False,ProcessNode,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ProcessNode/{ID}'), ('describe', '/services/data/v57.0/sobjects/ProcessNode/describe'), ('sobject', '/services/data/v57.0/sobjects/ProcessNode')])"
False,,,True,False,False,False,True,False,False,False,False,False,01t,Product,Products,True,False,True,Product2,True,True,True,True,False,True,True,"OrderedDict([('compactLayouts', '/services/data/v57.0/sobjects/Product2/describe/compactLayouts'), ('rowTemplate', '/services/data/v57.0/sobjects/Product2/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/Product2/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/Product2/describe'), ('quickActions', '/services/data/v57.0/sobjects/Product2/quickActions'), ('layouts', '/services/data/v57.0/sobjects/Product2/describe/layouts'), ('sobject', '/services/data/v57.0/sobjects/Product2')])"
False,ChangeEvent,Product2,False,False,False,False,False,False,False,False,False,False,,Product Change Event,Product Change Event,False,False,False,Product2ChangeEvent,False,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Product2ChangeEvent/{ID}'), ('eventSchema', '/services/data/v57.0/sobjects/Product2ChangeEvent/eventSchema'), ('describe', '/services/data/v57.0/sobjects/Product2ChangeEvent/describe'), ('sobject', '/services/data/v57.0/sobjects/Product2ChangeEvent')])"
False,History,Product2,False,False,False,False,False,False,False,False,False,False,,Product History,Product History,False,False,False,Product2History,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Product2History/{ID}'), ('describe', '/services/data/v57.0/sobjects/Product2History/describe'), ('sobject', '/services/data/v57.0/sobjects/Product2History')])"
False,,,True,False,False,False,True,False,False,False,False,False,00e,Profile,Profile,False,False,True,Profile,True,True,True,True,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Profile/{ID}'), ('describe', '/services/data/v57.0/sobjects/Profile/describe'), ('sobject', '/services/data/v57.0/sobjects/Profile')])"
False,,,False,False,False,False,False,False,False,False,False,False,0ez,Profile Call Log Quick Action,Profile Call Log Quick Actions,False,False,False,ProfileCallLogQuickAction,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/ProfileCallLogQuickAction/{ID}'), ('describe', '/services/data/v57.0/sobjects/ProfileCallLogQuickAction/describe'), ('sobject', '/services/data/v57.0/sobjects/ProfileCallLogQuickAction')])"
False,,,True,False,False,False,True,False,False,False,False,False,0bs,Prompt,Prompts,False,False,False,Prompt,True,False,True,True,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Prompt/{ID}'), ('describe', '/services/data/v57.0/sobjects/Prompt/describe'), ('sobject', '/services/data/v57.0/sobjects/Prompt')])"
False,,,True,False,False,False,True,False,False,False,False,False,0bu,Prompt Action,Prompt Actions,False,False,False,PromptAction,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PromptAction/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/PromptAction/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/PromptAction/describe'), ('sobject', '/services/data/v57.0/sobjects/PromptAction')])"
False,Share,PromptAction,True,False,False,False,True,False,False,False,False,False,,Prompt Action Share,Prompt Action Share,False,False,False,PromptActionShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PromptActionShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/PromptActionShare/describe'), ('sobject', '/services/data/v57.0/sobjects/PromptActionShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,4Dr,Prompt Error,Prompt Errors,False,False,False,PromptError,True,True,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PromptError/{ID}'), ('approvalLayouts', '/services/data/v57.0/sobjects/PromptError/describe/approvalLayouts'), ('describe', '/services/data/v57.0/sobjects/PromptError/describe'), ('sobject', '/services/data/v57.0/sobjects/PromptError')])"
False,Share,PromptError,True,False,False,False,True,False,False,False,False,False,,Prompt Error Share,Prompt Error Share,False,False,False,PromptErrorShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PromptErrorShare/{ID}'), ('describe', '/services/data/v57.0/sobjects/PromptErrorShare/describe'), ('sobject', '/services/data/v57.0/sobjects/PromptErrorShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,0bt,Prompt Version,Prompt Versions,False,False,False,PromptVersion,True,False,True,True,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/PromptVersion/{ID}'), ('describe', '/services/data/v57.0/sobjects/PromptVersion/describe'), ('sobject', '/services/data/v57.0/sobjects/PromptVersion')])"
False,,,False,False,False,False,False,False,False,False,False,False,4pb,Publisher,Publishers,False,False,False,Publisher,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v57.0/sobjects/Publisher/{ID}'), ('describe', '/services/data/v57.0/sobjects/Publisher/describe'), ('sobject', '/services/data/v57.0/sobjects/Publisher')])"
